OrderID,OrderDate,SKU,Revenue,Payment_Status
ORD-138267,2025-09-26,OURO-16,72,Paid
ORD-138268,2026-03-21,OURO-83,112,Paid
ORD-138269,2025-12-02,OURO-53,91,Paid
ORD-138270,2026-04-15,OURO-58,280,Paid
ORD-138271,2025-11-21,OURO-48,373,Paid
ORD-138272,2026-07-04,OURO-61,303,Paid
ORD-138273,2025-09-26,OURO-62,258,Pending
ORD-138274,2025-12-30,OURO-52,459,Paid
ORD-138275,2025-09-14,OURO-58,451,Pending
ORD-138276,2026-04-25,OURO-56,154,Paid
ORD-138277,2026-05-27,OURO-10,214,Paid
ORD-138278,2025-09-26,OURO-14,407,Paid
ORD-138279,2025-09-11,OURO-35,75,Pending
ORD-138280,2026-01-15,OURO-49,392,Paid
ORD-138281,2026-04-13,OURO-11,280,Pending
ORD-138282,2026-06-03,OURO-32,410,Paid
ORD-138283,2026-07-12,OURO-40,363,Paid
ORD-138284,2026-09-08,OURO-46,480,Paid
ORD-138285,2025-09-16,OURO-14,94,Pending
ORD-138286,2026-02-16,OURO-34,470,Paid
ORD-138287,2026-05-10,OURO-85,210,Paid
ORD-138288,2025-11-04,OURO-53,191,Pending
ORD-138289,2025-11-07,OURO-26,232,Pending
ORD-138290,2026-02-28,OURO-88,147,Pending
ORD-138291,2025-11-02,OURO-81,242,Paid
ORD-138292,2026-03-20,OURO-25,136,Paid
ORD-138293,2026-05-17,OURO-87,212,Pending
ORD-138294,2026-01-13,OURO-36,285,Pending
ORD-138295,2026-08-10,OURO-59,311,Paid
ORD-138296,2026-08-27,OURO-23,497,Paid
ORD-138297,2026-05-16,OURO-67,161,Paid
ORD-138298,2026-02-11,OURO-71,331,Paid
ORD-138299,2026-08-26,OURO-64,65,Paid
ORD-138300,2026-01-25,OURO-61,263,Pending
ORD-138301,2025-12-02,OURO-17,151,Pending
ORD-138302,2025-12-29,OURO-43,493,Paid
ORD-138303,2026-05-17,OURO-24,184,Paid
ORD-138304,2025-09-22,OURO-83,399,Paid
ORD-138305,2025-11-11,OURO-37,82,Pending
ORD-138306,2025-10-16,OURO-35,432,Paid
ORD-138307,2026-06-03,OURO-95,263,Paid
ORD-138308,2025-12-01,OURO-24,185,Paid
ORD-138309,2026-06-12,OURO-57,210,Pending
ORD-138310,2026-05-13,OURO-13,280,Paid
ORD-138311,2026-01-29,OURO-44,471,Paid
ORD-138312,2026-04-22,OURO-37,98,Pending
ORD-138313,2025-11-06,OURO-51,103,Paid
ORD-138314,2026-08-18,OURO-75,104,Paid
ORD-138315,2025-12-14,OURO-90,180,Paid
ORD-138316,2026-09-08,OURO-40,468,Pending
ORD-138317,2026-06-02,OURO-37,229,Paid
ORD-138318,2026-05-25,OURO-86,133,Paid
ORD-138319,2026-08-14,OURO-84,256,Paid
ORD-138320,2025-11-10,OURO-73,209,Pending
ORD-138321,2026-01-17,OURO-45,141,Pending
ORD-138322,2026-06-06,OURO-47,327,Paid
ORD-138323,2026-01-17,OURO-54,315,Paid
ORD-138324,2026-05-17,OURO-47,365,Paid
ORD-138325,2026-08-10,OURO-30,379,Paid
ORD-138326,2025-09-19,OURO-40,103,Paid
ORD-138327,2026-02-28,OURO-63,181,Pending
ORD-138328,2026-08-01,OURO-98,273,Paid
ORD-138329,2025-10-13,OURO-67,65,Pending
ORD-138330,2026-03-14,OURO-76,354,Paid
ORD-138331,2025-11-28,OURO-23,491,Pending
ORD-138332,2025-12-28,OURO-62,52,Paid
ORD-138333,2026-07-26,OURO-75,238,Paid
ORD-138334,2026-05-01,OURO-64,185,Paid
ORD-138335,2026-06-04,OURO-64,460,Paid
ORD-138336,2026-04-07,OURO-57,161,Pending
ORD-138337,2026-07-04,OURO-50,158,Paid
ORD-138338,2025-12-12,OURO-66,53,Pending
ORD-138339,2026-04-19,OURO-32,475,Pending
ORD-138340,2026-03-07,OURO-13,254,Paid
ORD-138341,2025-12-26,OURO-88,485,Paid
ORD-138342,2026-08-02,OURO-79,120,Pending
ORD-138343,2025-10-29,OURO-40,461,Paid
ORD-138344,2026-08-21,OURO-94,404,Pending
ORD-138345,2026-08-18,OURO-28,246,Pending
ORD-138346,2026-02-17,OURO-22,459,Paid
ORD-138347,2025-11-10,OURO-75,425,Pending
ORD-138348,2025-12-30,OURO-73,467,Paid
ORD-138349,2026-02-04,OURO-68,353,Pending
ORD-138350,2026-05-12,OURO-68,54,Pending
ORD-138351,2025-12-15,OURO-86,177,Paid
ORD-138352,2026-05-08,OURO-47,410,Paid
ORD-138353,2026-03-16,OURO-98,297,Paid
ORD-138354,2025-09-23,OURO-69,288,Paid
ORD-138355,2025-12-05,OURO-20,79,Paid
ORD-138356,2026-07-31,OURO-47,297,Pending
ORD-138357,2026-02-23,OURO-56,330,Paid
ORD-138358,2026-03-13,OURO-97,71,Pending
ORD-138359,2026-07-31,OURO-14,67,Paid
ORD-138360,2025-11-10,OURO-14,279,Paid
ORD-138361,2026-05-31,OURO-64,162,Paid
ORD-138362,2026-02-22,OURO-21,287,Paid
ORD-138363,2025-10-06,OURO-44,339,Paid
ORD-138364,2026-05-06,OURO-91,486,Paid
ORD-138365,2026-02-05,OURO-94,156,Paid
ORD-138366,2026-07-29,OURO-75,494,Pending
ORD-138367,2026-08-12,OURO-62,445,Pending
ORD-138368,2026-03-28,OURO-81,495,Paid
ORD-138369,2026-05-19,OURO-19,131,Paid
ORD-138370,2026-03-02,OURO-99,284,Paid
ORD-138371,2026-03-01,OURO-40,92,Paid
ORD-138372,2025-12-27,OURO-48,167,Pending
ORD-138373,2026-05-10,OURO-94,261,Paid
ORD-138374,2026-04-20,OURO-81,196,Paid
ORD-138375,2026-03-09,OURO-40,401,Paid
ORD-138376,2026-02-20,OURO-14,155,Pending
ORD-138377,2026-04-25,OURO-91,454,Paid
ORD-138378,2025-11-23,OURO-32,324,Paid
ORD-138379,2026-06-14,OURO-77,306,Pending
ORD-138380,2025-12-02,OURO-82,140,Pending
ORD-138381,2026-07-10,OURO-52,206,Paid
ORD-138382,2026-05-20,OURO-96,408,Paid
ORD-138383,2026-02-06,OURO-15,377,Paid
ORD-138384,2026-01-27,OURO-42,154,Paid
ORD-138385,2026-05-05,OURO-61,296,Paid
ORD-138386,2025-12-16,OURO-40,376,Paid
ORD-138387,2025-09-13,OURO-54,299,Paid
ORD-138388,2025-12-02,OURO-87,189,Paid
ORD-138389,2026-05-09,OURO-42,196,Paid
ORD-138390,2025-12-28,OURO-28,164,Paid
ORD-138391,2026-03-24,OURO-81,217,Paid
ORD-138392,2026-08-16,OURO-75,368,Paid
ORD-138393,2025-09-18,OURO-19,156,Paid
ORD-138394,2025-09-11,OURO-65,198,Paid
ORD-138395,2026-02-11,OURO-96,428,Paid
ORD-138396,2026-06-12,OURO-30,466,Pending
ORD-138397,2026-01-28,OURO-89,140,Pending
ORD-138398,2025-11-17,OURO-67,128,Paid
ORD-138399,2026-05-27,OURO-12,167,Paid
ORD-138400,2026-05-27,OURO-40,148,Pending
ORD-138401,2025-11-27,OURO-98,250,Paid
ORD-138402,2026-09-05,OURO-61,280,Paid
ORD-138403,2026-03-02,OURO-16,357,Pending
ORD-138404,2025-09-18,OURO-62,454,Pending
ORD-138405,2026-01-21,OURO-85,438,Pending
ORD-138406,2026-04-12,OURO-15,472,Paid
ORD-138407,2025-11-28,OURO-90,295,Pending
ORD-138408,2025-09-15,OURO-18,149,Paid
ORD-138409,2025-09-16,OURO-52,151,Paid
ORD-138410,2026-08-09,OURO-42,433,Pending
ORD-138411,2026-04-21,OURO-70,170,Pending
ORD-138412,2025-11-19,OURO-47,236,Paid
ORD-138413,2026-04-07,OURO-30,206,Paid
ORD-138414,2026-06-14,OURO-35,259,Paid
ORD-138415,2025-10-17,OURO-27,73,Paid
ORD-138416,2026-04-08,OURO-34,387,Paid
ORD-138417,2025-12-03,OURO-33,404,Paid
ORD-138418,2026-01-01,OURO-17,120,Pending
ORD-138419,2026-01-10,OURO-15,298,Paid
ORD-138420,2026-07-24,OURO-83,418,Paid
ORD-138421,2025-10-13,OURO-22,50,Paid
ORD-138422,2026-06-04,OURO-84,97,Paid
ORD-138423,2025-11-18,OURO-73,186,Paid
ORD-138424,2026-08-14,OURO-75,422,Paid
ORD-138425,2026-03-17,OURO-77,231,Paid
ORD-138426,2026-07-13,OURO-96,296,Paid
ORD-138427,2026-08-21,OURO-81,433,Paid
ORD-138428,2026-08-08,OURO-20,65,Paid
ORD-138429,2025-10-27,OURO-18,190,Paid
ORD-138430,2025-12-11,OURO-67,171,Paid
ORD-138431,2025-11-11,OURO-31,391,Paid
ORD-138432,2026-02-10,OURO-74,389,Paid
ORD-138433,2026-06-23,OURO-85,325,Pending
ORD-138434,2026-07-28,OURO-23,153,Paid
ORD-138435,2025-11-25,OURO-30,150,Paid
ORD-138436,2026-06-03,OURO-83,392,Paid
ORD-138437,2026-04-30,OURO-31,452,Paid
ORD-138438,2026-01-22,OURO-93,210,Paid
ORD-138439,2026-05-01,OURO-65,110,Paid
ORD-138440,2025-10-30,OURO-41,316,Paid
ORD-138441,2025-12-29,OURO-17,233,Paid
ORD-138442,2026-02-11,OURO-50,216,Paid
ORD-138443,2026-04-05,OURO-57,308,Paid
ORD-138444,2026-07-06,OURO-88,487,Paid
ORD-138445,2026-07-01,OURO-41,368,Paid
ORD-138446,2026-05-29,OURO-60,432,Paid
ORD-138447,2026-08-06,OURO-19,431,Pending
ORD-138448,2025-09-19,OURO-70,197,Paid
ORD-138449,2026-05-21,OURO-38,360,Paid
ORD-138450,2025-12-01,OURO-97,250,Paid
ORD-138451,2026-07-31,OURO-85,406,Paid
ORD-138452,2025-09-27,OURO-37,407,Pending
ORD-138453,2026-07-07,OURO-39,429,Paid
ORD-138454,2026-08-27,OURO-70,247,Pending
ORD-138455,2026-02-20,OURO-78,59,Pending
ORD-138456,2026-03-21,OURO-70,487,Paid
ORD-138457,2026-02-10,OURO-54,309,Paid
ORD-138458,2025-12-19,OURO-33,254,Paid
ORD-138459,2026-02-10,OURO-68,95,Paid
ORD-138460,2026-02-21,OURO-58,229,Paid
ORD-138461,2025-10-08,OURO-18,457,Paid
ORD-138462,2025-11-04,OURO-53,174,Pending
ORD-138463,2026-03-20,OURO-93,107,Pending
ORD-138464,2026-03-01,OURO-50,432,Paid
ORD-138465,2026-01-06,OURO-90,90,Paid
ORD-138466,2026-02-25,OURO-24,302,Paid
ORD-138467,2025-09-10,OURO-62,491,Paid
ORD-138468,2025-10-27,OURO-51,397,Pending
ORD-138469,2025-12-14,OURO-66,243,Pending
ORD-138470,2026-05-22,OURO-44,383,Pending
ORD-138471,2026-06-04,OURO-78,363,Paid
ORD-138472,2026-05-13,OURO-67,475,Paid
ORD-138473,2025-10-24,OURO-47,426,Paid
ORD-138474,2025-09-26,OURO-21,414,Paid
ORD-138475,2026-02-17,OURO-28,350,Pending
ORD-138476,2026-03-20,OURO-81,447,Pending
ORD-138477,2026-06-23,OURO-37,429,Pending
ORD-138478,2026-04-17,OURO-58,82,Pending
ORD-138479,2026-05-11,OURO-38,392,Pending
ORD-138480,2025-10-28,OURO-10,484,Paid
ORD-138481,2025-11-10,OURO-65,395,Paid
ORD-138482,2026-05-18,OURO-33,316,Paid
ORD-138483,2025-10-01,OURO-76,413,Paid
ORD-138484,2026-08-24,OURO-99,263,Paid
ORD-138485,2026-04-02,OURO-74,291,Paid
ORD-138486,2025-12-11,OURO-30,294,Pending
ORD-138487,2025-11-21,OURO-15,163,Paid
ORD-138488,2025-12-17,OURO-21,437,Pending
ORD-138489,2026-03-07,OURO-31,87,Paid
ORD-138490,2026-04-27,OURO-87,476,Paid
ORD-138491,2026-05-03,OURO-19,450,Pending
ORD-138492,2026-03-09,OURO-39,289,Paid
ORD-138493,2026-07-17,OURO-25,76,Paid
ORD-138494,2026-05-19,OURO-97,262,Paid
ORD-138495,2025-10-27,OURO-77,124,Pending
ORD-138496,2026-09-09,OURO-21,254,Paid
ORD-138497,2025-11-21,OURO-59,233,Paid
ORD-138498,2026-09-02,OURO-12,340,Pending
ORD-138499,2025-11-22,OURO-73,471,Paid
ORD-138500,2026-07-19,OURO-57,161,Paid
ORD-138501,2025-09-18,OURO-20,434,Paid
ORD-138502,2025-11-22,OURO-18,468,Paid
ORD-138503,2026-03-06,OURO-49,185,Paid
ORD-138504,2026-05-19,OURO-28,440,Pending
ORD-138505,2026-01-07,OURO-80,286,Pending
ORD-138506,2026-04-17,OURO-29,179,Pending
ORD-138507,2026-07-14,OURO-67,380,Paid
ORD-138508,2026-05-24,OURO-80,100,Pending
ORD-138509,2025-10-23,OURO-30,183,Paid
ORD-138510,2026-01-24,OURO-51,344,Paid
ORD-138511,2025-11-12,OURO-36,257,Paid
ORD-138512,2025-10-11,OURO-94,270,Paid
ORD-138513,2025-10-14,OURO-74,117,Paid
ORD-138514,2025-12-26,OURO-70,329,Paid
ORD-138515,2025-09-11,OURO-85,390,Pending
ORD-138516,2025-10-18,OURO-69,270,Paid
ORD-138517,2026-06-03,OURO-61,342,Paid
ORD-138518,2026-02-10,OURO-45,409,Paid
ORD-138519,2026-08-25,OURO-97,219,Paid
ORD-138520,2025-10-23,OURO-17,109,Paid
ORD-138521,2026-04-03,OURO-15,268,Paid
ORD-138522,2026-01-30,OURO-62,135,Pending
ORD-138523,2026-02-04,OURO-87,229,Pending
ORD-138524,2026-03-04,OURO-66,414,Paid
ORD-138525,2026-09-07,OURO-96,497,Paid
ORD-138526,2025-12-12,OURO-34,160,Paid
ORD-138527,2026-07-31,OURO-17,450,Paid
ORD-138528,2026-04-10,OURO-44,211,Paid
ORD-138529,2025-10-25,OURO-65,455,Pending
ORD-138530,2025-11-28,OURO-76,238,Pending
ORD-138531,2026-01-12,OURO-99,351,Paid
ORD-138532,2026-01-17,OURO-98,197,Pending
ORD-138533,2025-11-28,OURO-86,306,Paid
ORD-138534,2026-05-14,OURO-23,382,Paid
ORD-138535,2026-04-10,OURO-21,484,Paid
ORD-138536,2026-03-24,OURO-47,81,Paid
ORD-138537,2026-04-19,OURO-88,208,Paid
ORD-138538,2026-05-18,OURO-80,291,Paid
ORD-138539,2026-04-09,OURO-52,136,Pending
ORD-138540,2026-03-31,OURO-62,412,Paid
ORD-138541,2026-06-29,OURO-22,472,Paid
ORD-138542,2026-01-24,OURO-19,174,Paid
ORD-138543,2026-03-31,OURO-23,118,Pending
ORD-138544,2026-07-12,OURO-69,328,Paid
ORD-138545,2025-09-22,OURO-12,59,Paid
ORD-138546,2026-06-17,OURO-50,374,Paid
ORD-138547,2025-11-26,OURO-80,400,Pending
ORD-138548,2026-06-24,OURO-57,251,Paid
ORD-138549,2026-01-04,OURO-77,419,Pending
ORD-138550,2026-07-30,OURO-35,119,Paid
ORD-138551,2026-06-08,OURO-64,246,Paid
ORD-138552,2026-05-18,OURO-44,131,Pending
ORD-138553,2025-10-26,OURO-18,64,Paid
ORD-138554,2026-07-14,OURO-96,281,Pending
ORD-138555,2025-11-27,OURO-42,340,Paid
ORD-138556,2026-09-06,OURO-57,175,Pending
ORD-138557,2026-07-12,OURO-76,313,Paid
ORD-138558,2025-12-06,OURO-53,114,Paid
ORD-138559,2025-11-26,OURO-15,268,Pending
ORD-138560,2025-11-24,OURO-56,168,Paid
ORD-138561,2026-04-12,OURO-31,66,Paid
ORD-138562,2026-09-04,OURO-65,277,Paid
ORD-138563,2026-01-04,OURO-10,117,Paid
ORD-138564,2026-01-31,OURO-69,198,Paid
ORD-138565,2025-11-06,OURO-80,367,Paid
ORD-138566,2026-04-28,OURO-72,338,Paid
ORD-138567,2026-09-05,OURO-20,277,Paid
ORD-138568,2026-02-15,OURO-34,107,Paid
ORD-138569,2025-12-05,OURO-11,198,Paid
ORD-138570,2026-01-05,OURO-91,439,Paid
ORD-138571,2026-03-23,OURO-97,440,Paid
ORD-138572,2026-07-24,OURO-76,314,Paid
ORD-138573,2025-11-05,OURO-25,209,Paid
ORD-138574,2026-09-07,OURO-11,451,Paid
ORD-138575,2026-07-29,OURO-81,105,Paid
ORD-138576,2025-09-29,OURO-46,250,Paid
ORD-138577,2026-07-14,OURO-45,230,Paid
ORD-138578,2026-02-18,OURO-14,93,Paid
ORD-138579,2026-02-20,OURO-28,389,Pending
ORD-138580,2025-11-04,OURO-25,490,Paid
ORD-138581,2026-05-08,OURO-92,124,Pending
ORD-138582,2026-08-13,OURO-32,360,Pending
ORD-138583,2026-02-28,OURO-53,238,Paid
ORD-138584,2026-05-17,OURO-77,282,Pending
ORD-138585,2025-12-09,OURO-20,132,Paid
ORD-138586,2026-06-07,OURO-95,369,Paid
ORD-138587,2026-06-18,OURO-48,95,Paid
ORD-138588,2025-12-12,OURO-80,376,Paid
ORD-138589,2025-10-19,OURO-29,299,Paid
ORD-138590,2026-03-06,OURO-65,300,Pending
ORD-138591,2025-12-04,OURO-91,368,Pending
ORD-138592,2026-01-07,OURO-35,360,Paid
ORD-138593,2026-03-02,OURO-98,477,Paid
ORD-138594,2026-05-31,OURO-51,340,Pending
ORD-138595,2025-11-30,OURO-35,82,Pending
ORD-138596,2026-03-07,OURO-69,380,Paid
ORD-138597,2025-10-07,OURO-36,86,Paid
ORD-138598,2026-09-02,OURO-29,350,Paid
ORD-138599,2026-08-02,OURO-29,95,Pending
ORD-138600,2025-12-08,OURO-51,116,Pending
ORD-138601,2026-01-25,OURO-76,397,Paid
ORD-138602,2026-08-15,OURO-18,379,Paid
ORD-138603,2026-01-28,OURO-45,413,Paid
ORD-138604,2025-11-16,OURO-54,308,Pending
ORD-138605,2026-05-02,OURO-43,263,Pending
ORD-138606,2026-02-15,OURO-56,356,Paid
ORD-138607,2026-05-16,OURO-26,333,Paid
ORD-138608,2025-09-19,OURO-74,140,Pending
ORD-138609,2026-03-08,OURO-68,394,Pending
ORD-138610,2026-06-29,OURO-37,440,Pending
ORD-138611,2025-10-25,OURO-36,69,Pending
ORD-138612,2025-09-28,OURO-55,290,Pending
ORD-138613,2026-03-16,OURO-85,88,Paid
ORD-138614,2026-05-30,OURO-36,301,Paid
ORD-138615,2026-03-11,OURO-56,115,Paid
ORD-138616,2025-12-05,OURO-49,161,Pending
ORD-138617,2026-05-27,OURO-25,123,Paid
ORD-138618,2026-05-31,OURO-98,366,Pending
ORD-138619,2025-10-21,OURO-55,354,Paid
ORD-138620,2026-04-15,OURO-70,457,Paid
ORD-138621,2025-11-12,OURO-50,326,Pending
ORD-138622,2026-02-22,OURO-80,367,Paid
ORD-138623,2026-04-06,OURO-42,462,Paid
ORD-138624,2025-10-27,OURO-77,470,Paid
ORD-138625,2026-05-11,OURO-58,213,Pending
ORD-138626,2026-03-28,OURO-40,454,Paid
ORD-138627,2026-06-18,OURO-79,282,Paid
ORD-138628,2026-08-02,OURO-17,94,Pending
ORD-138629,2026-04-24,OURO-99,313,Paid
ORD-138630,2025-10-27,OURO-75,226,Paid
ORD-138631,2026-05-20,OURO-49,496,Pending
ORD-138632,2026-06-30,OURO-71,490,Paid
ORD-138633,2026-04-28,OURO-80,212,Paid
ORD-138634,2025-09-16,OURO-56,301,Paid
ORD-138635,2026-08-19,OURO-17,66,Pending
ORD-138636,2026-03-20,OURO-76,321,Pending
ORD-138637,2025-11-07,OURO-13,488,Paid
ORD-138638,2026-07-03,OURO-19,435,Pending
ORD-138639,2025-12-05,OURO-33,459,Paid
ORD-138640,2026-01-10,OURO-29,50,Pending
ORD-138641,2025-10-16,OURO-14,207,Pending
ORD-138642,2026-07-11,OURO-72,343,Paid
ORD-138643,2026-04-16,OURO-64,377,Paid
ORD-138644,2026-05-27,OURO-26,225,Paid
ORD-138645,2025-09-26,OURO-60,180,Paid
ORD-138646,2026-04-13,OURO-56,237,Paid
ORD-138647,2026-03-25,OURO-49,279,Paid
ORD-138648,2026-03-29,OURO-71,92,Pending
ORD-138649,2026-03-31,OURO-41,123,Paid
ORD-138650,2026-03-08,OURO-37,167,Paid
ORD-138651,2025-11-03,OURO-10,133,Pending
ORD-138652,2026-07-30,OURO-45,495,Paid
ORD-138653,2026-04-10,OURO-20,385,Pending
ORD-138654,2025-12-03,OURO-56,197,Paid
ORD-138655,2025-11-03,OURO-85,482,Paid
ORD-138656,2026-02-12,OURO-79,257,Paid
ORD-138657,2025-12-10,OURO-27,357,Paid
ORD-138658,2026-04-22,OURO-72,205,Paid
ORD-138659,2025-10-03,OURO-82,427,Pending
ORD-138660,2026-04-01,OURO-47,375,Paid
ORD-138661,2026-02-07,OURO-49,384,Paid
ORD-138662,2026-07-27,OURO-54,61,Paid
ORD-138663,2026-05-23,OURO-66,316,Pending
ORD-138664,2026-03-05,OURO-99,210,Paid
ORD-138665,2025-12-04,OURO-80,287,Pending
ORD-138666,2026-06-24,OURO-33,80,Paid
ORD-138667,2026-03-21,OURO-30,458,Paid
ORD-138668,2026-06-01,OURO-69,465,Paid
ORD-138669,2026-05-31,OURO-63,209,Pending
ORD-138670,2026-02-14,OURO-85,80,Paid
ORD-138671,2025-11-22,OURO-98,91,Pending
ORD-138672,2026-06-03,OURO-89,414,Pending
ORD-138673,2026-03-07,OURO-53,161,Pending
ORD-138674,2026-08-10,OURO-10,109,Paid
ORD-138675,2025-12-23,OURO-93,103,Paid
ORD-138676,2026-01-19,OURO-12,116,Paid
ORD-138677,2026-05-03,OURO-98,190,Paid
ORD-138678,2026-03-20,OURO-73,232,Paid
ORD-138679,2026-07-06,OURO-65,380,Paid
ORD-138680,2026-08-29,OURO-43,419,Paid
ORD-138681,2026-05-27,OURO-11,68,Paid
ORD-138682,2026-08-10,OURO-30,138,Pending
ORD-138683,2026-07-08,OURO-67,477,Pending
ORD-138684,2025-09-25,OURO-29,271,Paid
ORD-138685,2025-10-25,OURO-92,215,Pending
ORD-138686,2026-06-21,OURO-28,477,Paid
ORD-138687,2026-01-29,OURO-77,340,Paid
ORD-138688,2026-06-27,OURO-42,141,Paid
ORD-138689,2026-04-05,OURO-79,416,Paid
ORD-138690,2025-11-20,OURO-10,122,Pending
ORD-138691,2026-08-11,OURO-51,124,Pending
ORD-138692,2026-08-07,OURO-52,170,Paid
ORD-138693,2025-11-17,OURO-14,103,Paid
ORD-138694,2026-06-21,OURO-66,451,Paid
ORD-138695,2026-05-15,OURO-62,339,Paid
ORD-138696,2026-02-15,OURO-94,493,Pending
ORD-138697,2025-10-29,OURO-27,276,Paid
ORD-138698,2026-05-27,OURO-68,313,Paid
ORD-138699,2026-04-01,OURO-28,398,Paid
ORD-138700,2026-04-24,OURO-95,202,Paid
ORD-138701,2025-11-02,OURO-59,358,Paid
ORD-138702,2025-10-20,OURO-99,389,Paid
ORD-138703,2025-12-10,OURO-87,194,Pending
ORD-138704,2025-10-01,OURO-37,401,Pending
ORD-138705,2026-04-24,OURO-25,202,Pending
ORD-138706,2026-08-23,OURO-85,187,Paid
ORD-138707,2026-06-21,OURO-86,257,Paid
ORD-138708,2026-06-25,OURO-32,255,Paid
ORD-138709,2026-06-22,OURO-37,139,Paid
ORD-138710,2026-02-20,OURO-24,424,Pending
ORD-138711,2025-10-30,OURO-49,123,Paid
ORD-138712,2026-01-19,OURO-63,95,Paid
ORD-138713,2025-12-08,OURO-54,491,Pending
ORD-138714,2025-10-31,OURO-93,259,Paid
ORD-138715,2026-04-20,OURO-28,115,Pending
ORD-138716,2026-07-06,OURO-65,300,Paid
ORD-138717,2026-01-11,OURO-30,428,Paid
ORD-138718,2026-05-13,OURO-41,147,Paid
ORD-138719,2025-12-24,OURO-42,289,Paid
ORD-138720,2025-11-14,OURO-67,410,Paid
ORD-138721,2026-06-30,OURO-27,54,Pending
ORD-138722,2026-05-21,OURO-84,260,Paid
ORD-138723,2026-02-23,OURO-94,356,Paid
ORD-138724,2025-09-20,OURO-32,378,Paid
ORD-138725,2026-03-11,OURO-50,498,Pending
ORD-138726,2026-08-30,OURO-42,86,Pending
ORD-138727,2026-02-26,OURO-84,268,Paid
ORD-138728,2026-09-06,OURO-17,96,Pending
ORD-138729,2025-12-08,OURO-84,269,Paid
ORD-138730,2025-11-04,OURO-25,396,Pending
ORD-138731,2026-01-24,OURO-51,166,Pending
ORD-138732,2026-01-04,OURO-38,64,Pending
ORD-138733,2026-03-19,OURO-65,497,Paid
ORD-138734,2026-05-20,OURO-72,56,Pending
ORD-138735,2026-04-19,OURO-84,290,Pending
ORD-138736,2026-08-11,OURO-51,493,Paid
ORD-138737,2025-11-21,OURO-32,153,Paid
ORD-138738,2026-02-19,OURO-91,304,Pending
ORD-138739,2025-11-19,OURO-55,421,Pending
ORD-138740,2025-10-22,OURO-89,327,Paid
ORD-138741,2026-02-08,OURO-31,270,Paid
ORD-138742,2026-01-02,OURO-70,427,Paid
ORD-138743,2026-05-09,OURO-10,160,Paid
ORD-138744,2026-01-18,OURO-62,293,Paid
ORD-138745,2025-11-18,OURO-63,204,Paid
ORD-138746,2026-08-22,OURO-73,291,Paid
ORD-138747,2026-03-23,OURO-11,73,Paid
ORD-138748,2026-04-02,OURO-91,117,Paid
ORD-138749,2026-03-07,OURO-97,164,Pending
ORD-138750,2026-01-20,OURO-57,375,Paid
ORD-138751,2026-07-29,OURO-49,187,Paid
ORD-138752,2026-09-04,OURO-48,301,Paid
ORD-138753,2026-06-19,OURO-92,109,Paid
ORD-138754,2026-07-02,OURO-15,405,Pending
ORD-138755,2025-11-10,OURO-49,351,Pending
ORD-138756,2026-01-13,OURO-54,254,Paid
ORD-138757,2026-03-22,OURO-83,128,Paid
ORD-138758,2026-06-14,OURO-97,229,Paid
ORD-138759,2026-02-05,OURO-82,79,Paid
ORD-138760,2026-08-01,OURO-11,132,Paid
ORD-138761,2026-08-11,OURO-62,333,Paid
ORD-138762,2026-04-05,OURO-47,105,Paid
ORD-138763,2026-06-13,OURO-26,421,Paid
ORD-138764,2026-08-30,OURO-65,301,Paid
ORD-138765,2026-04-15,OURO-76,246,Paid
ORD-138766,2026-07-07,OURO-60,202,Paid
ORD-138767,2025-11-22,OURO-67,180,Paid
ORD-138768,2026-01-25,OURO-91,384,Paid
ORD-138769,2026-02-15,OURO-64,336,Pending
ORD-138770,2026-05-03,OURO-27,133,Paid
ORD-138771,2026-09-05,OURO-27,166,Paid
ORD-138772,2026-06-06,OURO-60,233,Paid
ORD-138773,2025-12-03,OURO-56,349,Paid
ORD-138774,2025-11-19,OURO-47,150,Paid
ORD-138775,2026-07-29,OURO-91,57,Paid
ORD-138776,2026-04-05,OURO-32,184,Pending
ORD-138777,2026-01-26,OURO-31,461,Paid
ORD-138778,2025-09-13,OURO-75,144,Paid
ORD-138779,2025-10-02,OURO-32,402,Pending
ORD-138780,2026-05-20,OURO-47,375,Pending
ORD-138781,2026-07-29,OURO-21,77,Pending
ORD-138782,2025-11-05,OURO-52,183,Pending
ORD-138783,2026-04-04,OURO-89,177,Paid
ORD-138784,2026-06-04,OURO-17,437,Paid
ORD-138785,2025-12-22,OURO-87,294,Pending
ORD-138786,2026-03-23,OURO-90,204,Pending
ORD-138787,2025-10-10,OURO-42,412,Paid
ORD-138788,2026-03-04,OURO-46,251,Pending
ORD-138789,2026-09-09,OURO-80,407,Paid
ORD-138790,2026-04-12,OURO-81,400,Pending
ORD-138791,2026-03-24,OURO-75,300,Paid
ORD-138792,2026-05-28,OURO-93,242,Paid
ORD-138793,2025-11-03,OURO-35,223,Paid
ORD-138794,2026-05-03,OURO-41,95,Paid
ORD-138795,2026-08-28,OURO-47,358,Paid
ORD-138796,2025-09-19,OURO-62,53,Paid
ORD-138797,2026-02-14,OURO-54,118,Pending
ORD-138798,2025-09-11,OURO-28,347,Paid
ORD-138799,2026-04-09,OURO-74,284,Paid
ORD-138800,2026-08-05,OURO-28,475,Paid
ORD-138801,2026-03-12,OURO-19,267,Pending
ORD-138802,2026-08-14,OURO-14,412,Paid
ORD-138803,2026-04-12,OURO-17,488,Pending
